id,Label,total_relevance,pageviews
2593,Sugar beet,9,27168
2594,Okrug,9,2327
2595,Anti-Ballistic Missile Treaty,9,6577
2596,Soviet Union men's national ice hockey team,9,6453
2597,King Carol II of Romania,8,249
2598,Leonid Gaidai,8,3792
2599,Nickel,8,46929
2600,Krisjanis Karins,8,139
2601,Partnership for Peace,8,34597
2602,World War II casualties,8,153870
2603,PuTin (brand),8,223
2604,First All-Union Census of the Soviet Union,8,573
2605,Polish Cipher Bureau,8,589
2606,Forced disappearance,8,11637
2607,Romance-speaking Europe,8,1122
2608,Economy of the Soviet Union,8,23276
2609,Vera Mukhina,8,1222
2610,Grammatical case,8,24001
2611,Hitler,8,859691
2612,San Francisco,8,266635
2613,John II Casimir,8,4753
2614,Mikhail Trufanov,8,103
2615,Russian sturgeon,8,2287
2616,Freudian,8,1326
2617,Armenian SSR,8,1912
2618,Sergei Durov,8,62
2619,Stanislav Belkovsky,8,936
2620,"Donetsk, Russia",8,1036
2621,Boniak,8,331
2622,Andrei Zhdanov,8,8272
2623,Mitt Romney,8,107111
2624,Romanian Land Forces,8,9290
2625,Sviatoslav Richter,8,6744
2626,Armenian Soviet Socialist Republic,8,10356
2627,Persecution of Jews,8,11067
2628,BiaÅowieÅ¼a Forest,8,12378
2629,Franz Liszt,7,53360
2630,Fountain,7,10813
2631,Georgy Poltavchenko,7,689
2632,SÅupsk,7,4254
2633,Folk musician,7,76
2634,Jogaila,7,12691
2635,Western world,7,67625
2636,Gurbanguly Berdymukhamedov,7,1917
2637,Colonialism,7,54306
2638,Burma,7,265114
2639,Nikolai Yezhov,7,13389
2640,Tiflis Governorate,7,1581
2641,Kaiser,7,13277
2642,Jury trial,7,15157
2643,Paul Avrich,7,1081
2644,Rose Revolution,7,9383
2645,Gotland,7,48559
2646,Special Brew,7,2038
2647,Wehrmacht,7,95774
2648,Religion in Europe,7,13446
2649,International Women's Day,7,34053
2650,W?adys?aw II Jagie??o,7,9378
2651,Nogai Horde,7,7303
2652,Traian BÄsescu,7,5528
2653,Lithuania proper,7,1695
2654,Rus' Khaganate,7,8957
2655,Ecumenical Patriarchate of Constantinople,7,15559
2656,Women's rights,7,36354
2657,Azerbaijan Soviet Socialist Republic,7,10612
2658,Moscow River,7,244
2659,Azerbaijani SSR,7,239
2660,Passport system in the Soviet Union,7,2759
2661,Austro-Hungarian Army,7,11922
2662,Andrey Vyshinsky,7,4752
2663,Folk music,7,67467
2664,Sopot,7,5485
2665,Tobolsk Governorate,7,1285
2666,GOST 16876-71,7,398
2667,Bartolomeo Rastrelli,7,609
2668,Abwehr,7,18825
2669,Most favoured nation,7,9311
2670,Turkestan,7,17298
2671,Soviet Western Front,6,373
2672,Princess Helene Dolgoruki,6,169
2673,The Good Soldier Å vejk,6,7567
2674,American Red Cross,6,13275
2675,Alexander Ilyich Yegorov,6,828
2676,Cannabis ruderalis,6,11039
2677,Haplogroup R1b,6,17540
2678,Dombarovsky Air Base,6,658
2679,Rector (academia),6,9957
2680,Milan,6,112634
2681,Zero copula,6,2349
2682,Yuri Osmanov,6,375
2683,Education in Poland,6,4260
2684,Stauropegion,6,378
2685,Vocative case,6,6666
2686,Pavlovian session,6,362
2687,Trade routes,6,573
2688,Marianne,6,21176
2689,Smerd,6,637
2690,San Marino,6,104216
2691,Trolleybus,6,13946
2692,Old New Year,6,52730
2693,BolesÅaw Bierut,6,5756
2694,Nuclear deterrence,6,986
2695,Stanislav Shushkevich,6,3451
2696,Oleg Khlevniuk,6,581
2697,Polish resistance movement in World War II,6,8313
2698,Christianity,6,206646
2699,Karl Heinzen,6,292
2700,Mountain Autonomous Soviet Socialist Republic,6,2622
2701,Old Church Slavonic,6,16572
2702,Kholop,6,2992
2703,Belarusian Orthodox Church,6,1235
2704,Bangladesh,6,408486
2705,"Freedom Square, Tbilisi",6,1384
2706,Tmutarakan,6,2209
2707,Qurghonteppa,6,242
2708,Harem,6,35809
2709,Harems,6,434
2710,Sulina,6,1388
2711,Satellite,6,58475
2712,Arthur Greiser,6,4276
2713,Carbon emissions,6,1598
2714,Mining accident,5,7905
2715,Illegal abortion,5,277
2716,Uzbek SSR,5,13481
2717,Amsterdam,5,154496
2718,David Oistrakh,5,3943
2719,Medical school,5,17452
2720,Kajkavian,5,3060
2721,LOT Polish Airlines,5,17770
2722,Sunday,5,19741
2723,Oleg of Novgorod,5,23743
2724,Ragnar Sigur?sson,5,1848
2725,Nomenklatura,5,7930
2726,Smetana (dairy product),5,10676
2727,New York City,5,863486
2728,European beaver,5,746
2729,King of Ruthenia,5,1974
2730,Jewish cuisine,5,15489
2731,Vasili Mitrokhin,5,4933
2733,NKVD troika,5,3673
2734,UNESCO,5,103832
2735,Psychological warfare,5,26234
2736,Tragic Week (Argentina),5,983
2737,ESports,5,5501
2738,Don (river),5,11790
2739,Lev Landau,5,11948
2740,Nuclear Explosions for the National Economy,5,2265
2741,Reingold Berzin,5,138
2742,Early Middle Ages,5,35638
2743,North Caucasus Krai,5,565
2744,Witold Pilecki,5,38784
2745,Bukhara,5,21374
2746,Birch bark document,5,568
2747,Polish cuisine,5,14378
2748,Hungarian People's Republic,5,18813
2749,Matrosskaya Tishina,5,885
2750,Arabat Fortress,5,342
2751,2008 Summer Olympics,5,47096
2752,Palace of the Soviets,5,9722
2753,Netherlands national football team,4,60406
2754,Sovereignty,4,44162
2755,Jacques Bergier,4,1025
2756,Alexander Fadeyev (writer),4,734
2757,Thracian language,4,7400
2758,Law of Spikelets,4,2455
2759,Japanese Red Cross Society,4,836
2760,Industrial Party Trial,4,621
2761,Morean War,4,4361
2762,Ethnogenesis,4,8708
2763,East European Plain,4,4001
2764,War in Bosnia and Herzegovina,4,750
2765,Ostarr?chi,4,228
2766,List of the busiest airports in Europe,4,35296
2767,Communist Romania,4,26815
2768,Brick Gothic,4,3559
2769,Foreign Affairs,4,8453
2770,Interpol notice,4,17502
2771,Reform Judaism,4,31276
2772,Poland in the European Union,4,3452
2773,Stephen Wheatcroft,4,128
2774,Solyanka,4,7250
2775,Accession of Serbia to the European Union,4,19168
2776,Iron Man 3,4,142111
2777,Nvidia,4,107530
2778,Olgerd,4,4136
2779,Tabloid (newspaper format),4,23948
2780,End of World War II in Europe,4,34105
2781,Academician,4,2514
2782,Czechs,4,20055
2783,Yaropolk I of Kiev,4,3659
2784,Private college,4,1285
2785,Yiddish cinema,4,549
2786,Latvian national basketball team,4,172
2787,Eldar Ryazanov,4,3837
2788,Haplogroup I (Y-DNA),4,2314
2789,Clinic,4,13621
2790,"Turov, Belarus",4,516
2791,Romanization,4,11710
2792,1924 Soviet Constitution,4,845
2793,Voivode,4,9111
2794,Patriarch Adrian,4,92
2795,Dekulakization,4,11551
2796,Constitution of the Soviet Union,4,2338
2797,Gediminids,4,2882
2798,Vladimir II Monomakh,4,5624
2799,Ephraim of Pereyaslavl,4,83
2800,Norsemen,4,25641
2801,Military of the European Union,4,712
2802,Fyodor Pavlovich Reshetnikov,4,307
2803,Mesolithic era,4,92
2804,Byzantine Greek,4,9570
2805,Udmurt Autonomous Soviet Socialist Republic,4,593
2806,Urban area,4,184007
2807,From the Varangians to the Greeks,4,5805
2808,Unmanned combat aerial vehicle,3,24091
2809,Motorcycle speedway,3,5287
2810,Snap election,3,9667
2811,Ontario,3,184795
2812,Inflection,3,20458
2813,Dessert,3,42353
2814,Simona Halep,3,147447
2815,Malaysia,3,293220
2816,Sierra Leone,3,119970
2817,Music of Montenegro,3,402
2818,Venice,3,108140
2819,Konstantin Chernenko,3,54466
2820,Eastern Orthodoxy by country,3,8430
2821,Slavic ethnonym,3,51
2822,Modern Greek,3,18219
2823,Hugo KoÅÅÄtaj,3,1326
2824,Eastern Thrace,3,1769
2825,Great crested newt,3,432
2826,Croatia,3,257139
2827,Scientific transliteration of Cyrillic,3,1768
2828,Oil shale reserves,3,1955
2829,Nuclear entombment,3,1149
2830,Declaration of the Creation of the Union of Soviet Socialist Republics,3,614
2831,Transylvanian Saxons,3,9116
2832,CIS-EMO,3,195
2833,Moscow Victory Parade of 1945,3,4436
2834,Cognates,3,881
2835,Zlatan Ibrahimovi?,3,284049
2836,Baker Hughes,3,18508
2837,Dioxins and dioxin-like compounds,3,10597
2838,Slovene language,3,20164
2839,Hilarion of Kiev,3,310
2840,EuroBasket 2013,3,1796
2841,Chile,3,178930
2842,New Soviet Man,3,5769
2843,Janissary,3,31035
2844,International Energy Agency,3,10849
2845,Iranic languages,3,249
2846,Charlemagne,3,193428
2847,Proto-Indo-European,3,66005
2848,Artur Grottger,3,509
2849,Bagel,3,38230
2850,Ruthenian Uniate Church,3,1553
2851,The Young Guard (novel),3,471
2852,Council of the Baltic Sea States,3,1963
2853,Hungarian-Jewish,3,577
2854,Andrzej Sapkowski,3,111531
2855,Cufut-Qale,3,1306
2856,Destruction battalion,3,1809
2857,Chernihiv Principality,3,9
2858,LwÃ³w Oath,3,389
2859,Gravettian culture,3,744
2860,Nikolai Basov,3,194
2861,Lysenkoism,3,18763
2862,Christmas,3,166601
2863,William Schabas,3,1056
2864,Franz Doppler,3,549
2865,Early Iranian languages,3,59
2866,Bronze Age,3,97212
2867,Synod,3,10265
2868,Multicultural,3,29288
2869,Linen,3,26740
2870,Rail transport in Poland,3,2540
2871,Ecumenical Patriarch of Constantinople,3,17423
2872,Askold and Dir,3,5319
2873,Caesium-137,3,16411
2874,Ochota massacre,3,1471
2875,Election threshold,3,892
2876,Rome Statute of the International Criminal Court,3,10539
2877,Committee of Ministers,3,230
2878,Isaak Dunayevsky,3,1015
2879,Donets Ridge,3,916
2880,Lanthanotidae,3,449
2881,First Bulgarian Empire,3,22070
2882,Rye,3,29223
2883,"He who does not work, neither shall he eat",3,5613
2884,Jewish Agency for Israel,3,4427
2885,Druzhina,3,4036
2886,Border Guard,3,261
2887,Degree of relationship,3,777
2888,Bulgarian Empire,3,7098
2889,Emanuel Herrmann,3,187
2890,Old Norse,3,47253
2891,Rape,3,140548
2892,Arab,3,12360
2893,American Express,3,66723
2894,"Vsevolod I, Prince of Kiev",3,134
2895,ISO/R 9,3,5046
2896,"United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium",3,1169
2897,Bob Dylan,3,371132
2898,Izgoi,3,307
2899,Hungarians in Slovakia,3,3558
2900,Rostislav of Tmutarakan,3,397
2901,PolishâLithuanianâRuthenian Commonwealth,3,2433
2902,Krokodil,3,2156
2903,2014 FIFA World Cup,2,107978
2904,Ottoman Army (15th-19th centuries),2,249
2905,Haifa,2,25241
2906,Damascus,2,64201
2907,Hunger,2,11054
2908,Holocaust train,2,1801
2909,Sub-replacement fertility,2,8655
2910,Igor of Kiev,2,15584
2911,Great Britain at the 2012 Summer Paralympics,2,644
2912,Friedrich Panzinger,2,843
2913,The Witcher,2,578709
2914,Wels catfish,2,13014
2915,Human rights in Azerbaijan,2,1150
2916,Slavkov Declaration,2,474
2917,Severians,2,1639
2918,Tonga Red Cross Society,2,300
2919,Bahrain Red Crescent Society,2,144
2920,Brazilian Red Cross,2,485
2921,Red Crescent Society of the United Arab Emirates,2,828
2922,Kenya Red Cross Society,2,470
2923,Religious Society of Friends,2,8368
2924,Huns,2,87460
2925,Eparchy of MukaÄevo and PreÅ¡ov,2,228
2926,Count Dracula,2,52115
2927,BrÄila,2,3732
2928,Crimean Goths,2,8442
2929,Outsourcing,2,48797
2930,Lent,2,41713
2931,Latin Church,2,22320
2932,Josyf Veliamyn Rutsky,2,169
2933,Silesian Voivodeship,2,6447
2934,Rome,2,189355
2935,Proportional representation,2,30570
2936,TamÄa,2,87
2937,Chicago,2,337954
2938,Vice Admiral,2,4171
2939,Michael I of Kiev (metropolitan),2,180
2940,Kerala,2,196177
2941,Gabrielius Landsbergis,2,5429
2942,Leszek Balcerowicz,2,1799
2943,"National Museum, Warsaw",2,2541
2944,Country music,2,91249
2945,Naphtha,2,25373
2946,Hoti (Albanians),2,76
2947,Persian Empire,2,155646
2948,Ancient Greece,2,136881
2949,Limited company,2,31561
2950,Andrew Parsons (sports administrator),2,1130
2951,Cross-country skiing (sport),2,12513
2952,Convoy,2,9952
2953,Serbian Orthodox Church,2,18366
2954,Radimichs,2,836
2955,Euro,2,157377
2956,Dice snake,2,1394
2957,Hybrid regime,2,6212
2958,Linear Pottery culture,2,5814
2960,Semolina,2,50884
2961,Inflected language,2,605
2962,Opole Voivodeship,2,3670
2963,Common carp,2,14273
2964,Majdanek concentration camp,2,20508
2965,Sultanate,2,2555
2966,Heraldic,2,859
2967,Black Forest,2,37005
2968,Smoking,2,27233
2969,Biogeochemistry,2,2289
2970,Generalplan Ost,2,25898
2971,Horses in warfare,2,10956
2972,Renaissance in Poland,2,1410
2973,Krak?w Old Town,2,2668
2974,Turkic languages,2,48719
2975,Burgas,2,7696
2976,Mstislav I of Kiev,2,3767
2977,Ghetto,2,23814
2978,Sovkhoz,2,3471
2979,Soviet Census (1937),2,1992
2980,Great Chinese Famine,2,42713
2981,Pas kontuszowy,2,593
2982,Richard von Mises,2,2647
2983,Svyatopolk the Accursed,2,71
2984,Citizenship of the European Union,2,14386
2985,Jan Chryzostom Pasek,2,396
2986,Orthodox Church of Albania,2,408
2987,Crimean Submediterranean forest complex,2,752
2988,Thailand,2,268948
2989,Cuban music,2,512
2990,Space Age,2,7310
2991,Bachelor's degree,2,96952
2992,Betula pubescens,2,3124
2993,Aleksander Fredro,2,1046
2994,Zigmas ZinkeviÄius,2,358
2995,Makowiec (pastry),2,476
2996,Cucumber soup,2,1349
2997,Daily Mail and General Trust,2,13215
2998,Ruthenian Voivodeship,2,1410
2999,Local government,2,23722
3000,"Worcester, Massachusetts",2,29595
3001,Nur Otan,2,51864
3002,Tony Abbott,2,29093
3003,Short message service,2,1909
3004,Bradford,2,30993
3005,First Mongol invasion of Poland,2,4675
3006,Valentin Glushko,2,2707
3007,Internal Security Agency,2,127
3008,Sufism,2,81212
3009,Bakhchisaray Palace,2,1474
3010,Rusyn Americans,2,1504
3011,Spangenhelm,2,2682
3012,Show trial,2,8202
3013,Zenit 3SL,2,123
3014,Bible,2,4742131
3015,1994 Ukrainian presidential election,2,2880
3016,Ottoman Albania,2,980
3017,Defensive wall,2,8658
3018,Music of Bulgaria,2,2788
3019,Diminutive,2,13420
3020,GE,2,1340
3021,Abdraim Reshidov,2,208
3022,Palace of Culture and Science in Warsaw,2,72
3023,Andrzej Duda,2,26323
3024,Casimir III the Great,2,9718
3025,Nominative case,2,7667
3026,Roman the Great,2,2144
3027,Perateia,2,636
3028,Halych Principality,2,2186
3029,Barley,2,57387
3030,Law and Justice,2,26067
3031,Johannes Becher,2,82
3032,Munich,2,114035
3033,Lee Strasberg,2,33985
3034,Deep Forest,2,11483
3035,Anti-Fascist Committee of German Workers in Romania,2,110
3036,Anna Porphyrogenita,2,4203
3037,Gedeon (Svyatopolk-Chetvertynsky),2,150
3038,Kliment Smoliatich,2,92
3039,Yakiv Barabash,2,103
3040,Leonid Trauberg,2,320
3041,2015?16 UEFA Champions League knockout phase,2,2538
3042,Krym-Girei,2,369
3043,Pecheneg,2,15305
3044,The Dybbuk (film),2,2316
3045,Granary,2,5181
3046,GoÅÄbki,2,5233
3047,Post-anarchism,2,7164
3048,Prehistory and protohistory of Poland,2,1371
3049,Economy of Lebanon,2,6071
3050,Soured milk,2,6142
3051,Pumpkin,2,30477
3052,SIPRI,2,729
3053,Football in Poland,2,1180
3054,Polans (eastern),2,2661
3055,Byzantine Greeks,2,6084
3056,4th Congress of the Russian Social Democratic Labour Party,2,433
3057,Central and Eastern Europe,2,15381
3058,General National Exhibition in Lviv,2,154
3059,Culiacan,2,649
3060,Karol Szymanowski,2,4290
3061,JÃ³zef CheÅmoÅski,2,847
3062,Steppes,2,29937
3063,Cimmerians,2,16859
3064,Chris Zylka,2,30580
3065,Music of Croatia,2,1546
3066,MRAP,2,19351
3067,Varangian Guard,2,26940
3068,Piracy,2,59367
3069,Tatra Mountains,2,11782
3070,West Slavic languages,2,6937
3071,Abstract Expressionist,2,493
3072,Jan StanisÅawski (painter),2,276
3073,Popular front,2,6531
3074,Rachel Auerbach,2,18
3075,Kehilla (modern),2,780
3076,Music of Romania,2,3072
3077,Kazimierz GÃ³rski,1,979
3078,Hosni Mubarak,1,39945
3079,Winnipeg,1,63408
3080,Capital gains tax,1,23505
3081,Vote buying,1,15533
3082,Cheri DiNovo,1,972
3083,Battle of Vittorio Veneto,1,8593
3084,Abortion in Poland,1,5447
3085,Polish Baroque,1,112
3086,Georges Charpak,1,2600
3087,Pilgrimage,1,17136
3088,Education in Poland during World War II,1,1043
3089,Joel Teitelbaum,1,3638
3090,Roman people,1,14693
3091,Music of Brittany,1,7715
3092,Grey seal,1,7066
3093,Nicene Creed,1,61911
3094,Congress of the Council of Europe,1,821
3095,National Geographic Magazine,1,1304
3096,Bogdan I of Moldavia,1,1418
3097,MichaÅ Matyas,1,159
3098,Bihor County,1,2361
3099,Pedro Agramunt,1,153
3100,Ivars Timermanis,1,79
3101,Caribbean music,1,990
3102,Sigismund KÄstutaitis,1,1020
3103,Canadian Museum of Civilization,1,483
3104,Union?Miles Park,1,544
3105,Gommateshwara,1,146
3106,Halva,1,37169
3107,Angel,1,73443
3108,Hedeon Balaban,1,143
3109,Leo I of Galicia,1,1510
3110,"Atlanta, Georgia",1,64320
3111,Statute of Kalisz,1,1102
3112,Ignacy Jan Paderewski,1,8744
3113,Pliska-Preslav culture,1,533
3114,Hypatius Pociej,1,139
3115,Wartime Elections Act,1,441
3116,Rachel Korn,1,194
3117,The Shoes of the Fisherman,1,3119
3118,Nobel Prizes,1,890
3119,World Association of Nuclear Operators,1,721
3120,Avar Khaganate,1,24695
3121,Tyras,1,1815
3122,Research funding,1,390
3123,Dacia (province),1,8808
3124,Anarchist communities,1,269
3125,Kazimierz Twardowski,1,589
3126,Optional Protocol to the Convention against Torture,1,651
3127,Separation of powers,1,37174
3128,Hungarians in Romania,1,6010
3129,Romanian-American,1,286
3130,Huts,1,95
3131,Nobel Prize,1,113372
3132,Pannonian mixed forests,1,839
3133,Reserved,1,10578
3134,Nanga Parbat,1,41539
3135,Inner Temple,1,12107
3136,Lusatian culture,1,3211
3137,2 euro coins,1,204
3138,FIFA FIFPro World11,1,921
3139,Hydroelectricity,1,36621
3140,Jan Karol Chodkiewicz,1,1905
3141,Bulgarian lands across the Danube,1,641
3142,Multi-party state,1,19988
3143,People of the United States,1,1306
3144,Anti-Communism in the Communist Bloc,1,133
3145,WacÅaw Kuchar,1,225
3146,JarosÅaw KaczyÅski,1,13136
3147,Martin Buber,1,12564
3148,WisÅawa Szymborska,1,6464
3149,Council of Liubech,1,480
3150,Angels,1,3068
3151,Convocation,1,5474
3152,Rhea Clyman,1,584
3153,Kingdom of Croatia (Habsburg),1,6622
3154,Karolina Go?eva,1,2220
3155,Druze people,1,67702
3156,Rhine-Main-Danube Canal,1,6266
3157,Yitzhak Gruenbaum,1,604
3158,Creation myth,1,18432
3159,Ukrainian Orthodox Church,1,220
3160,History of Science and Technology,1,61
3161,Vladislaus II of Opole,1,469
3162,Disenfranchise,1,1458
3163,Salhir River,1,121
3164,Shaunaka,1,1295
3165,LwÃ³w-Warsaw School of Logic,1,46
3166,Babe?-Bolyai University,1,3885
3167,Internally displaced,1,160
3168,Polychlorinated dibenzodioxins,1,3832
3169,Thracians,1,28235
3170,Sex reassignment surgery,1,70287
3171,Leon WyczÃ³Åkowski,1,663
3172,Paul Magocsi,1,55
3173,Liviu Librescu,1,3675
3174,Franti?ek Kriegel,1,473
3175,Onogurs,1,2581
3176,Celts,1,100977
3177,Sweden in the Eurovision Song Contest,1,4729
3178,Croats,1,29214
3179,Military Frontier,1,4015
3180,Jan Szczepanik,1,846
3181,"Great Escarpment, Southern Africa",1,4684
3182,Monastery,1,22270
3183,Chittagong Hill Tracts,1,7066
3184,First language,1,29679
3185,Homicide,1,60273
3186,Civil disobedience,1,33855
3187,Anthropogenic hazard,1,12737
3188,1991 Ukrainian presidential election,1,2090
3189,Bratislava,1,46620
3190,Lviv Organ Hall,1,28
3191,Debora Vogel,1,299
3192,Lviv Municipal Art Center,1,64
3193,Academy of Foreign Trade in LwÃ³w,1,80
3194,Henryk VogelfÃ¤nger,1,132
3195,Scottish CafÃ©,1,843
3196,LwÃ³w School of Mathematics,1,731
3197,Korniakt Palace,1,230
3198,Kazimierz Wajda,1,120
3199,Paris Hilton,1,296646
3200,Nuclear power by country,1,18682
3201,World music,1,21110
3202,UNHCR,1,2577
3203,Waterfalls of Ukraine,1,161
3204,Exit poll,1,3737
3205,Agrarianism,1,12680
3206,TitoâStalin split,1,13665
3207,Patriarchic,1,51
3208,Tango of Death (orchestra),1,530
3209,John McGuckin,1,426
3210,Mustard plant,1,22866
3211,Neolithic,1,75274
3212,Upper Hungary,1,2217
3213,Treaty of Bila Tserkva,1,165
3214,Genoese colonies,1,2646
3215,Queer anarchism,1,6751
3216,UEFA Euro 2016 qualification,1,147
3217,Polish Underground State,1,8267
3218,Narew,1,1346
3219,World Islands,1,322
3220,Willow,1,30928
3221,MieczysÅaw Horszowski,1,1016
3222,Troms? IL,1,4578
3223,Central Committee elected by the 17th Congress of the All-Union Communist Party (Bolsheviks),1,634
3224,9th Panzer Division (Wehrmacht),1,2341
3225,BÃ©la BartÃ³k,1,19115
3226,Leopold Staff,1,505
3227,Loess,1,16398
3228,Architecture,1,59780
3229,2020 Polish presidential election,1,8658
3230,Contemporary Folk Music,1,9611
3231,Chemical weapons,1,1846
3232,World's Strongest Man,1,105898
3233,Grand Park,1,1284
