id,Label,total_relevance,pageviews
2536,Iron Curtain,11,59568
2537,Third Rome,11,15012
2538,Solovki prison camp,11,2692
2539,Novodevichy Convent,11,2652
2540,Yuri Neprintsev,11,173
2541,Gniezno,11,3503
2542,Communist International,11,21718
2543,Dmitry Maevsky,11,291
2544,Kuban,11,6845
2545,Submarine,11,68908
2546,Vlad the Impaler,11,127994
2547,State Anthem of the Soviet Union,10,39954
2548,Norway,10,269823
2549,Vladimir Bogoyavlensky,10,411
2550,Capital punishment,10,125806
2551,Interwar period,10,24617
2553,Elizabethan Baroque,10,286
2554,RBMK-1000,10,245
2555,Sochi Autodrom,10,3861
2556,Great Depression,10,220505
2558,Silva Kaputikyan,10,1201
2559,Russkaya Pravda,10,1756
2560,Cyprus,10,283912
2561,Matvei Golovinski,10,552
2562,Serbia,10,181060
2563,Enemies of the working class,10,700
2564,Vladimir Gorb,10,123
2565,Stefan Drzewiecki,10,355
2566,Specialist degree,10,3725
2567,Targowica Confederation,10,1367
2568,Pyotr Schmidt,10,341
2569,List of states with nuclear weapons,10,164400
2570,Bashkir language,10,3934
2571,Osip Mandelshtam,10,188
2572,Union of Lublin,10,3116
2573,Shchi,9,4229
2574,KGB,9,111787
2575,Belarusian Greek Catholic Church,9,1185
2576,Political repression in the Soviet Union,9,5817
2577,Military exercises,9,150
2578,Parliament,9,30231
2579,Silvio Berlusconi,9,53238
2580,Euro 2008,9,868
2581,Heinrich Himmler,9,174186
2582,Tatar invasion,9,52
2583,Prostitution,9,78922
2584,Uralic languages,9,34373
2585,Tatar invasions,9,1066
2586,Atom bomb,9,876
2587,Engels (city),9,590
2588,George Gamow,9,5939
2589,Vladimir Ovchinnikov (painter),9,335
2590,Abkhazians,9,3806
2591,Rurik,9,14614
2592,Multilingualism,9,26130
2593,Sugar beet,9,26384
2594,Okrug,9,2268
2595,Anti-Ballistic Missile Treaty,9,11490
2596,Soviet Union men's national ice hockey team,9,5659
2597,King Carol II of Romania,8,237
2598,Leonid Gaidai,8,1525
2599,Nickel,8,57446
2600,Krisjanis Karins,8,6
2601,Partnership for Peace,8,10246
2602,World War II casualties,8,195200
2603,PuTin (brand),8,208
2604,First All-Union Census of the Soviet Union,8,753
2605,Polish Cipher Bureau,8,805
2606,Forced disappearance,8,13738
2607,Romance-speaking Europe,8,1959
2608,Economy of the Soviet Union,8,22079
2609,Vera Mukhina,8,1263
2610,Grammatical case,8,22841
2611,Hitler,8,1007586
2612,San Francisco,8,188219
2613,John II Casimir,8,4556
2614,Mikhail Trufanov,8,137
2615,Russian sturgeon,8,1840
2616,Freudian,8,1836
2617,Armenian SSR,8,2591
2618,Sergei Durov,8,62
2619,Stanislav Belkovsky,8,754
2620,"Donetsk, Russia",8,487
2621,Boniak,8,349
2622,Andrei Zhdanov,8,6948
2623,Mitt Romney,8,118663
2624,Romanian Land Forces,8,4727
2625,Sviatoslav Richter,8,6240
2626,Armenian Soviet Socialist Republic,8,8433
2627,Persecution of Jews,8,16324
2628,BiaÅowieÅ¼a Forest,8,14174
2629,Franz Liszt,7,52287
2630,Fountain,7,10526
2631,Georgy Poltavchenko,7,911
2632,SÅupsk,7,3309
2633,Folk musician,7,109
2634,Jogaila,7,9323
2635,Western world,7,68117
2636,Gurbanguly Berdymukhamedov,7,97
2637,Colonialism,7,57274
2638,Burma,7,276467
2639,Nikolai Yezhov,7,34921
2640,Tiflis Governorate,7,1657
2641,Kaiser,7,16629
2642,Jury trial,7,20354
2643,Paul Avrich,7,931
2644,Rose Revolution,7,7202
2645,Gotland,7,16230
2646,Special Brew,7,3108
2647,Wehrmacht,7,80951
2648,Religion in Europe,7,16701
2649,International Women's Day,7,34000
2650,W?adys?aw II Jagie??o,7,6417
2651,Nogai Horde,7,3843
2652,Traian BÄsescu,7,4871
2653,Lithuania proper,7,652
2654,Rus' Khaganate,7,4463
2655,Ecumenical Patriarchate of Constantinople,7,10499
2656,Women's rights,7,49828
2657,Azerbaijan Soviet Socialist Republic,7,7018
2658,Moscow River,7,565
2659,Azerbaijani SSR,7,515
2660,Passport system in the Soviet Union,7,1864
2661,Austro-Hungarian Army,7,8655
2662,Andrey Vyshinsky,7,3512
2663,Folk music,7,47341
2664,Sopot,7,6539
2665,Tobolsk Governorate,7,396
2666,GOST 16876-71,7,381
2667,Bartolomeo Rastrelli,7,551
2668,Abwehr,7,16459
2669,Most favoured nation,7,15456
2670,Turkestan,7,12957
2671,Soviet Western Front,6,258
2672,Princess Helene Dolgoruki,6,243
2673,The Good Soldier Å vejk,6,9374
2674,American Red Cross,6,19875
2675,Alexander Ilyich Yegorov,6,994
2676,Cannabis ruderalis,6,12793
2677,Haplogroup R1b,6,12776
2678,Dombarovsky Air Base,6,402
2679,Rector (academia),6,8615
2680,Milan,6,100092
2681,Zero copula,6,2127
2683,Education in Poland,6,5507
2685,Vocative case,6,6163
2686,Pavlovian session,6,273
2687,Trade routes,6,546
2688,Marianne,6,20239
2689,Smerd,6,369
2690,San Marino,6,87625
2691,Trolleybus,6,13584
2692,Old New Year,6,1650
2693,BolesÅaw Bierut,6,4069
2694,Nuclear deterrence,6,1049
2695,Stanislav Shushkevich,6,1109
2696,Oleg Khlevniuk,6,361
2697,Polish resistance movement in World War II,6,7826
2698,Christianity,6,237989
2699,Karl Heinzen,6,296
2700,Mountain Autonomous Soviet Socialist Republic,6,1526
2701,Old Church Slavonic,6,11628
2702,Kholop,6,1266
2703,Belarusian Orthodox Church,6,922
2704,Bangladesh,6,288868
2705,"Freedom Square, Tbilisi",6,1300
2706,Tmutarakan,6,1227
2707,Qurghonteppa,6,931
2708,Harem,6,36915
2709,Harems,6,317
2710,Sulina,6,1149
2711,Satellite,6,68164
2712,Arthur Greiser,6,3192
2713,Carbon emissions,6,1455
2714,Mining accident,5,7083
2715,Illegal abortion,5,792
2716,Uzbek SSR,5,7152
2717,Amsterdam,5,167969
2718,David Oistrakh,5,4070
2719,Medical school,5,22542
2720,Kajkavian,5,1707
2721,LOT Polish Airlines,5,24552
2722,Sunday,5,24012
2723,Oleg of Novgorod,5,8593
2724,Ragnar Sigur?sson,5,3391
2725,Nomenklatura,5,7755
2726,Smetana (dairy product),5,8261
2727,New York City,5,557455
2728,European beaver,5,1097
2729,King of Ruthenia,5,726
2730,Jewish cuisine,5,16143
2731,Vasili Mitrokhin,5,3885
2733,NKVD troika,5,4861
2734,UNESCO,5,119232
2735,Psychological warfare,5,21201
2736,Tragic Week (Argentina),5,467
2737,ESports,5,69968
2738,Don (river),5,8201
2739,Lev Landau,5,9736
2740,Nuclear Explosions for the National Economy,5,1471
2742,Early Middle Ages,5,37117
2743,North Caucasus Krai,5,820
2744,Witold Pilecki,5,17258
2745,Bukhara,5,22690
2746,Birch bark document,5,464
2747,Polish cuisine,5,15259
2748,Hungarian People's Republic,5,18158
2749,Matrosskaya Tishina,5,707
2750,Arabat Fortress,5,223
2751,2008 Summer Olympics,5,46343
2752,Palace of the Soviets,5,7182
2753,Netherlands national football team,4,65185
2754,Sovereignty,4,49064
2755,Jacques Bergier,4,882
2756,Alexander Fadeyev (writer),4,570
2757,Thracian language,4,5574
2758,Law of Spikelets,4,1488
2759,Japanese Red Cross Society,4,494
2760,Industrial Party Trial,4,401
2761,Morean War,4,3069
2762,Ethnogenesis,4,6149
2763,East European Plain,4,1920
2764,War in Bosnia and Herzegovina,4,1511
2765,Ostarr?chi,4,214
2766,List of the busiest airports in Europe,4,33519
2767,Communist Romania,4,18912
2768,Brick Gothic,4,3241
2769,Foreign Affairs,4,6819
2770,Interpol notice,4,6584
2771,Reform Judaism,4,24330
2772,Poland in the European Union,4,4848
2773,Stephen Wheatcroft,4,39
2774,Solyanka,4,6234
2775,Accession of Serbia to the European Union,4,11250
2776,Iron Man 3,4,239734
2777,Nvidia,4,60541
2778,Olgerd,4,2269
2779,Tabloid (newspaper format),4,21509
2780,End of World War II in Europe,4,36866
2781,Academician,4,2266
2782,Czechs,4,16511
2783,Yaropolk I of Kiev,4,2101
2784,Private college,4,179
2785,Yiddish cinema,4,345
2786,Latvian national basketball team,4,122
2787,Eldar Ryazanov,4,1509
2788,Haplogroup I (Y-DNA),4,2821
2789,Clinic,4,11021
2790,"Turov, Belarus",4,421
2791,Romanization,4,10456
2792,1924 Soviet Constitution,4,1416
2793,Voivode,4,5898
2794,Patriarch Adrian,4,74
2795,Dekulakization,4,7446
2796,Constitution of the Soviet Union,4,2439
2797,Gediminids,4,1718
2798,Vladimir II Monomakh,4,3696
2799,Ephraim of Pereyaslavl,4,80
2800,Norsemen,4,27926
2801,Military of the European Union,4,8653
2802,Fyodor Pavlovich Reshetnikov,4,304
2803,Mesolithic era,4,98
2804,Byzantine Greek,4,8193
2805,Udmurt Autonomous Soviet Socialist Republic,4,301
2806,Urban area,4,63037
2807,From the Varangians to the Greeks,4,3382
2808,Unmanned combat aerial vehicle,3,16316
2809,Motorcycle speedway,3,6894
2810,Snap election,3,7271
2811,Ontario,3,121154
2812,Inflection,3,22075
2813,Dessert,3,35185
2814,Simona Halep,3,24856
2815,Malaysia,3,306691
2816,Sierra Leone,3,108247
2817,Music of Montenegro,3,1053
2818,Venice,3,146415
2819,Konstantin Chernenko,3,43196
2820,Eastern Orthodoxy by country,3,2825
2821,Slavic ethnonym,3,31
2822,Modern Greek,3,19882
2823,Hugo KoÅÅÄtaj,3,1129
2824,Eastern Thrace,3,1922
2825,Great crested newt,3,774
2826,Croatia,3,215502
2827,Scientific transliteration of Cyrillic,3,1555
2828,Oil shale reserves,3,5084
2829,Nuclear entombment,3,1203
2831,Transylvanian Saxons,3,7248
2832,CIS-EMO,3,143
2833,Moscow Victory Parade of 1945,3,3924
2834,Cognates,3,746
2835,Zlatan Ibrahimovi?,3,804876
2836,Baker Hughes,3,18596
2837,Dioxins and dioxin-like compounds,3,14122
2838,Slovene language,3,18472
2839,Hilarion of Kiev,3,244
2840,EuroBasket 2013,3,1597
2841,Chile,3,165797
2842,New Soviet Man,3,5250
2843,Janissary,3,6003
2844,International Energy Agency,3,14594
2845,Iranic languages,3,305
2846,Charlemagne,3,192683
2847,Proto-Indo-European,3,45035
2848,Artur Grottger,3,387
2849,Bagel,3,39092
2850,Ruthenian Uniate Church,3,106
2851,The Young Guard (novel),3,307
2852,Council of the Baltic Sea States,3,1457
2853,Hungarian-Jewish,3,277
2854,Andrzej Sapkowski,3,17596
2855,Cufut-Qale,3,553
2856,Destruction battalion,3,1034
2857,Chernihiv Principality,3,16
2858,LwÃ³w Oath,3,277
2859,Gravettian culture,3,251
2860,Nikolai Basov,3,242
2861,Lysenkoism,3,11176
2862,Christmas,3,70960
2863,William Schabas,3,680
2864,Franz Doppler,3,924
2865,Early Iranian languages,3,46
2866,Bronze Age,3,84318
2867,Synod,3,6600
2868,Multicultural,3,43633
2869,Linen,3,35462
2870,Rail transport in Poland,3,2119
2871,Ecumenical Patriarch of Constantinople,3,14705
2872,Askold and Dir,3,969
2873,Caesium-137,3,18889
2874,Ochota massacre,3,1081
2875,Election threshold,3,3314
2876,Rome Statute of the International Criminal Court,3,11528
2877,Committee of Ministers,3,294
2878,Isaak Dunayevsky,3,781
2879,Donets Ridge,3,94
2880,Lanthanotidae,3,347
2881,First Bulgarian Empire,3,23719
2882,Rye,3,35597
2883,"He who does not work, neither shall he eat",3,3679
2884,Jewish Agency for Israel,3,4451
2885,Druzhina,3,2291
2886,Border Guard,3,182
2887,Degree of relationship,3,260
2888,Bulgarian Empire,3,5745
2889,Emanuel Herrmann,3,128
2890,Old Norse,3,43491
2891,Rape,3,144482
2892,Arab,3,15696
2893,American Express,3,75734
2894,"Vsevolod I, Prince of Kiev",3,113
2895,ISO/R 9,3,6977
2896,"United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium",3,698
2897,Bob Dylan,3,284010
2898,Izgoi,3,278
2899,Hungarians in Slovakia,3,2625
2900,Rostislav of Tmutarakan,3,237
2901,PolishâLithuanianâRuthenian Commonwealth,3,1197
2902,Krokodil,3,2224
2903,2014 FIFA World Cup,2,191062
2904,Ottoman Army (15th-19th centuries),2,2182
2905,Haifa,2,31848
2906,Damascus,2,144982
2907,Hunger,2,11285
2908,Holocaust train,2,3423
2909,Sub-replacement fertility,2,9953
2910,Igor of Kiev,2,5041
2911,Great Britain at the 2012 Summer Paralympics,2,755
2912,Friedrich Panzinger,2,458
2913,The Witcher,2,83817
2914,Wels catfish,2,12587
2915,Human rights in Azerbaijan,2,2000
2917,Severians,2,922
2918,Tonga Red Cross Society,2,105
2919,Bahrain Red Crescent Society,2,161
2920,Brazilian Red Cross,2,121
2921,Red Crescent Society of the United Arab Emirates,2,1383
2922,Kenya Red Cross Society,2,622
2923,Religious Society of Friends,2,9853
2924,Huns,2,84121
2925,Eparchy of MukaÄevo and PreÅ¡ov,2,214
2926,Count Dracula,2,43272
2927,BrÄila,2,3035
2928,Crimean Goths,2,5656
2929,Outsourcing,2,35844
2930,Lent,2,64942
2931,Latin Church,2,11915
2932,Josyf Veliamyn Rutsky,2,408
2933,Silesian Voivodeship,2,4803
2934,Rome,2,179299
2935,Proportional representation,2,30778
2936,TamÄa,2,11
2937,Chicago,2,229999
2938,Vice Admiral,2,3100
2939,Michael I of Kiev (metropolitan),2,290
2940,Kerala,2,127699
2941,Gabrielius Landsbergis,2,873
2942,Leszek Balcerowicz,2,1960
2943,"National Museum, Warsaw",2,2363
2944,Country music,2,75452
2945,Naphtha,2,27616
2946,Hoti (Albanians),2,106
2947,Persian Empire,2,165196
2948,Ancient Greece,2,113659
2949,Limited company,2,29210
2950,Andrew Parsons (sports administrator),2,501
2951,Cross-country skiing (sport),2,2656
2952,Convoy,2,7904
2953,Serbian Orthodox Church,2,10039
2954,Radimichs,2,545
2955,Euro,2,127276
2956,Dice snake,2,1141
2957,Hybrid regime,2,177
2958,Linear Pottery culture,2,5514
2960,Semolina,2,46345
2961,Inflected language,2,1346
2962,Opole Voivodeship,2,2734
2963,Common carp,2,18010
2964,Majdanek concentration camp,2,13814
2965,Sultanate,2,3366
2966,Heraldic,2,1305
2967,Black Forest,2,36507
2968,Smoking,2,46492
2969,Biogeochemistry,2,2036
2970,Generalplan Ost,2,15071
2971,Horses in warfare,2,10050
2972,Renaissance in Poland,2,1334
2973,Krak?w Old Town,2,2809
2974,Turkic languages,2,28041
2975,Burgas,2,8452
2976,Mstislav I of Kiev,2,2494
2977,Ghetto,2,32238
2978,Sovkhoz,2,11567
2979,Soviet Census (1937),2,3426
2980,Great Chinese Famine,2,28069
2981,Pas kontuszowy,2,443
2982,Richard von Mises,2,2552
2983,Svyatopolk the Accursed,2,43
2984,Citizenship of the European Union,2,16676
2985,Jan Chryzostom Pasek,2,398
2986,Orthodox Church of Albania,2,72
2987,Crimean Submediterranean forest complex,2,254
2988,Thailand,2,271848
2989,Cuban music,2,556
2990,Space Age,2,8007
2991,Bachelor's degree,2,94217
2992,Betula pubescens,2,2478
2993,Aleksander Fredro,2,780
2994,Zigmas ZinkeviÄius,2,454
2995,Makowiec (pastry),2,479
2996,Cucumber soup,2,1195
2997,Daily Mail and General Trust,2,9561
2998,Ruthenian Voivodeship,2,1536
2999,Local government,2,26399
3000,"Worcester, Massachusetts",2,28465
3001,Nur Otan,2,3644
3002,Tony Abbott,2,25700
3003,Short message service,2,2210
3004,Bradford,2,24701
3005,First Mongol invasion of Poland,2,3231
3006,Valentin Glushko,2,2177
3007,Internal Security Agency,2,76
3008,Sufism,2,81972
3009,Bakhchisaray Palace,2,926
3010,Rusyn Americans,2,1011
3011,Spangenhelm,2,7557
3012,Show trial,2,5394
3013,Zenit 3SL,2,138
3014,Bible,2,127611
3016,Ottoman Albania,2,693
3017,Defensive wall,2,8978
3018,Music of Bulgaria,2,3046
3019,Diminutive,2,13824
3020,GE,2,2929
3022,Palace of Culture and Science in Warsaw,2,70
3023,Andrzej Duda,2,17458
3024,Casimir III the Great,2,10907
3025,Nominative case,2,9768
3026,Roman the Great,2,1210
3027,Perateia,2,549
3028,Halych Principality,2,1109
3029,Barley,2,63471
3030,Law and Justice,2,22692
3031,Johannes Becher,2,108
3032,Munich,2,109016
3033,Lee Strasberg,2,25486
3034,Deep Forest,2,5447
3035,Anti-Fascist Committee of German Workers in Romania,2,62
3036,Anna Porphyrogenita,2,1812
3037,Gedeon (Svyatopolk-Chetvertynsky),2,187
3038,Kliment Smoliatich,2,71
3039,Yakiv Barabash,2,50
3040,Leonid Trauberg,2,391
3041,2015?16 UEFA Champions League knockout phase,2,12143
3042,Krym-Girei,2,254
3043,Pecheneg,2,12173
3044,The Dybbuk (film),2,1357
3045,Granary,2,7081
3046,GoÅÄbki,2,4764
3047,Post-anarchism,2,7262
3048,Prehistory and protohistory of Poland,2,1062
3049,Economy of Lebanon,2,4093
3050,Soured milk,2,6349
3051,Pumpkin,2,33909
3052,SIPRI,2,1686
3053,Football in Poland,2,1645
3054,Polans (eastern),2,1053
3055,Byzantine Greeks,2,6539
3056,4th Congress of the Russian Social Democratic Labour Party,2,363
3057,Central and Eastern Europe,2,16188
3059,Culiacan,2,391
3060,Karol Szymanowski,2,3483
3061,JÃ³zef CheÅmoÅski,2,655
3062,Steppes,2,29565
3063,Cimmerians,2,13714
3064,Chris Zylka,2,85320
3065,Music of Croatia,2,1651
3066,MRAP,2,24573
3067,Varangian Guard,2,19787
3068,Piracy,2,58391
3069,Tatra Mountains,2,9934
3070,West Slavic languages,2,4788
3071,Abstract Expressionist,2,457
3072,Jan StanisÅawski (painter),2,197
3073,Popular front,2,5783
3075,Kehilla (modern),2,628
3076,Music of Romania,2,3336
3077,Kazimierz GÃ³rski,1,637
3078,Hosni Mubarak,1,41944
3079,Winnipeg,1,91707
3080,Capital gains tax,1,41967
3081,Vote buying,1,15715
3082,Cheri DiNovo,1,1376
3083,Battle of Vittorio Veneto,1,7632
3084,Abortion in Poland,1,2973
3085,Polish Baroque,1,240
3086,Georges Charpak,1,1822
3087,Pilgrimage,1,19683
3088,Education in Poland during World War II,1,718
3089,Joel Teitelbaum,1,3200
3090,Roman people,1,112
3091,Music of Brittany,1,1765
3092,Grey seal,1,6188
3093,Nicene Creed,1,74881
3094,Congress of the Council of Europe,1,2585
3095,National Geographic Magazine,1,2810
3096,Bogdan I of Moldavia,1,725
3097,MichaÅ Matyas,1,248
3098,Bihor County,1,2045
3099,Pedro Agramunt,1,766
3100,Ivars Timermanis,1,94
3101,Caribbean music,1,759
3102,Sigismund KÄstutaitis,1,1229
3103,Canadian Museum of Civilization,1,501
3104,Union?Miles Park,1,419
3105,Gommateshwara,1,164
3106,Halva,1,43343
3107,Angel,1,67518
3108,Hedeon Balaban,1,104
3109,Leo I of Galicia,1,1067
3110,"Atlanta, Georgia",1,21201
3111,Statute of Kalisz,1,1028
3112,Ignacy Jan Paderewski,1,7493
3113,Pliska-Preslav culture,1,155
3114,Hypatius Pociej,1,232
3115,Wartime Elections Act,1,796
3116,Rachel Korn,1,168
3117,The Shoes of the Fisherman,1,3406
3118,Nobel Prizes,1,1028
3119,World Association of Nuclear Operators,1,666
3120,Avar Khaganate,1,20015
3121,Tyras,1,799
3122,Research funding,1,840
3123,Dacia (province),1,8271
3124,Anarchist communities,1,30
3125,Kazimierz Twardowski,1,416
3126,Optional Protocol to the Convention against Torture,1,545
3127,Separation of powers,1,49349
3128,Hungarians in Romania,1,4624
3129,Romanian-American,1,233
3130,Huts,1,184
3131,Nobel Prize,1,106933
3133,Reserved,1,425
3134,Nanga Parbat,1,25428
3135,Inner Temple,1,10524
3136,Lusatian culture,1,2730
3137,2 euro coins,1,440
3138,FIFA FIFPro World11,1,181
3139,Hydroelectricity,1,47082
3140,Jan Karol Chodkiewicz,1,1139
3141,Bulgarian lands across the Danube,1,211
3142,Multi-party state,1,12459
3143,People of the United States,1,1459
3144,Anti-Communism in the Communist Bloc,1,166
3145,WacÅaw Kuchar,1,112
3146,JarosÅaw KaczyÅski,1,10348
3147,Martin Buber,1,11678
3148,WisÅawa Szymborska,1,6116
3149,Council of Liubech,1,218
3150,Angels,1,3872
3151,Convocation,1,9480
3152,Rhea Clyman,1,93
3153,Kingdom of Croatia (Habsburg),1,4326
3154,Karolina Go?eva,1,1474
3155,Druze people,1,92524
3156,Rhine-Main-Danube Canal,1,6031
3157,Yitzhak Gruenbaum,1,931
3158,Creation myth,1,20286
3159,Ukrainian Orthodox Church,1,358
3160,History of Science and Technology,1,86
3161,Vladislaus II of Opole,1,304
3162,Disenfranchise,1,16876
3163,Salhir River,1,247
3164,Shaunaka,1,889
3165,LwÃ³w-Warsaw School of Logic,1,52
3166,Babe?-Bolyai University,1,2203
3167,Internally displaced,1,249
3168,Polychlorinated dibenzodioxins,1,6656
3169,Thracians,1,32585
3170,Sex reassignment surgery,1,44506
3171,Leon WyczÃ³Åkowski,1,583
3172,Paul Magocsi,1,43
3173,Liviu Librescu,1,7243
3174,Franti?ek Kriegel,1,595
3175,Onogurs,1,2386
3176,Celts,1,111592
3177,Sweden in the Eurovision Song Contest,1,7003
3178,Croats,1,18983
3179,Military Frontier,1,2685
3180,Jan Szczepanik,1,760
3181,"Great Escarpment, Southern Africa",1,4263
3182,Monastery,1,23126
3183,Chittagong Hill Tracts,1,4770
3184,First language,1,26753
3185,Homicide,1,48293
3186,Civil disobedience,1,34552
3187,Anthropogenic hazard,1,4404
3189,Bratislava,1,51939
3191,Debora Vogel,1,292
3193,Academy of Foreign Trade in LwÃ³w,1,58
3194,Henryk VogelfÃ¤nger,1,173
3195,Scottish CafÃ©,1,630
3196,LwÃ³w School of Mathematics,1,609
3197,Korniakt Palace,1,339
3198,Kazimierz Wajda,1,111
3199,Paris Hilton,1,212638
3200,Nuclear power by country,1,24870
3201,World music,1,19055
3202,UNHCR,1,3786
3203,Waterfalls of Ukraine,1,147
3204,Exit poll,1,4143
3205,Agrarianism,1,10565
