id,Label,total_relevance,pageviews
851,New Serbia (historical province),22,871
853,EastâWest Schism,21,43246
854,Berdyansk,21,521
855,Eastern Slavs,19,9541
856,Normandy four,19,46
857,Nestl?,17,102451
858,Musical nationalism,17,5313
859,Zaporizhzhia Nuclear Power Plant,17,383
860,Anarcho-communism,17,17926
861,Lower Danube,16,88702
862,Mateusz Morawiecki,16,9907
863,Avdiivka,15,1216
864,Ataman,15,2869
865,Severia,15,734
866,Semen Paliy,15,163
867,Black Sea,15,64759
868,Antratsyt,14,843
869,Valery Bolotov,14,1021
870,"Stakhanov, Luhansk Oblast",13,1466
871,Matura,12,9941
872,White Croats,11,2555
873,"Horodok, Lviv Oblast",11,645
874,Volodymyr Bahaziy,10,174
875,Pikkardiyska Tertsiya,10,250
876,Vasyl Dzharty,10,151
877,Member of Parliament,10,21612
878,Writer's Union of Ukraine,10,56
879,Tiverians,10,568
880,Dmytro Pavlychko,9,282
881,Carpathian National Park,9,13
882,Myron Korduba,9,49
885,Slavske,9,232
886,Ruthenian language,9,5156
887,Alliance of National Unity,9,158
888,Leonid Denysenko,9,140
889,Poltava Oblast,9,1814
890,Imperative mandate (Ukraine),9,260
891,Hutsul Republic,9,740
892,Lenin,184,211632
893,PolishâRussian War of 1792,80,2422
894,MarxismâLeninism,77,42882
895,Russian ruble,76,32212
896,Leon Trotsky,69,133523
897,Katyn massacre,68,50397
898,"Treaty of Rapallo, 1922",63,836
899,Joseph Conrad,62,42407
900,Korenizatsiya,61,2754
901,Wilno,55,47111
902,Persecution of Christians in the Soviet Union,52,6044
903,Victory Day (Eastern Front),41,96034
904,Poland,36,284424
905,Germanization,36,6330
906,MolotovâRibbentrop Pact,36,63612
907,Little Tartary,34,14410
908,Pogrom,29,43378
909,Dmitry Peskov,27,3910
910,Eastern Bloc,26,50295
911,History of the Jews in Romania,24,6604
912,Jeremy Corbyn,22,103178
913,Soviet westward offensive of 1918â19,21,1244
915,Henry Kissinger,20,139422
916,People's Republic,19,5275
917,Denis Pushilin,18,1294
918,Taurida Governorate,18,1917
919,Wild Fields,18,2457
920,North Crimean Canal,17,1171
921,Joachim von Ribbentrop,17,31278
922,Declaration of Independence of the Republic of Crimea,17,1031
923,Poland national football team,16,79847
924,Starobilsk,16,457
926,Pavlo Popovych,16,24
927,Hungary,15,186518
928,Austrian Partition,14,1114
929,Novoazovsk,14,941
930,Paul Ludwig Ewald von Kleist,14,7254
931,Hunger Plan,14,7524
932,Gagauz people,14,7108
933,Slovianoserbsk,14,295
934,High Representative of the Union for Foreign Affairs and Security Policy,13,8147
935,Nemirov,13,52
936,Polisia,13,20
937,StanisÅaw GÅÄbiÅski,13,135
938,Slavutych,13,3008
939,Polissya,13,57
940,Polish People's Republic,13,17189
941,Rovenky,12,713
942,KoÅ¡ice,12,13308
943,Pope Francis,12,240247
944,Population transfer,12,4803
945,1991 Soviet Union referendum,12,4207
946,Refat Chubarov,12,461
947,Red Ruthenia,12,2476
948,Chuhuiv,12,660
949,Polish Academy of Arts and Sciences,11,39
950,Krasnodon,11,1111
951,Haplogroup I-M438,11,3812
952,Ekaterinoslav Governorate,11,1419
953,Kielbasa,11,23798
954,Anatolii Mohyliov,11,322
955,Lviv Conservatory,10,490
956,City with special status,10,1644
957,Bug River,10,3007
959,Lviv Bus Factory,10,858
960,Borys Oliynyk (poet),10,180
961,Pylyp Orlyk,10,659
962,Carpathian Mountains,10,29338
963,Sich Riflemen,9,566
964,Janowska concentration camp,9,2926
965,Volodymyr Malyk,9,70
966,Rafajil Korsak,9,111
967,Serbs in Ukraine,9,184
968,Zerkalo Nedeli,9,845
969,Twelve-dish Christmas Eve supper,8,1306
970,Ukrainian Catholic National Shrine of the Holy Family,8,164
971,Ivan Trush,8,233
972,Prykarpattia,8,163
973,Order of Merit (Ukraine),8,591
974,Andrei Volokitin,8,213
975,Zamarstyniv,8,131
976,Ekspres,8,322
977,Groysman Government,8,184
978,Lviv Opera,8,1634
979,Supreme Council of Justice,8,146
980,History of the Russo-Turkish wars,125,9072
981,Paul von Hindenburg,110,60915
983,Georgia (country),93,264116
984,Russia and weapons of mass destruction,79,13750
985,Alexander Lukashenko,67,28896
986,Aleksandr Lukashenko,67,136
987,Deluge (history),65,8903
988,Slavophilia,54,1964
989,Koryo-saram,48,8431
990,Aeroflot,45,42759
991,Slavic languages,37,28367
992,Decembrist Revolt,36,12135
993,History of Romania,35,9783
994,Little green men (2014 Crimean crisis),34,8170
995,Spring of Nations,34,41870
996,Polish-Lithuanian commonwealth,33,41585
997,Council of Europe,30,33722
998,Operation Barbarossa,27,117882
1000,Hetman of Zaporizhian Host,23,956
1001,Defender of the Fatherland Day,23,2941
1002,Ãzi,23,371
1003,Ivan Konev,23,8729
1004,PhD,21,7793
1005,WrocÅaw,21,44405
1006,Kyoto Protocol,21,84197
1007,Walter Duranty,20,5399
1008,Moldavian SSR,19,7171
1009,Bulgarians,19,12506
1010,John McCain,18,803399
1011,He (Cyrillic),18,71
1012,Democratic backsliding,18,1781
1013,Politics of Europe,18,2372
1014,Leonid Pasechnik,17,2624
1015,Internal Troops,17,2139
1016,Aleksandr Kharitonov (politician),16,474
1017,Dissident movement in the Soviet Union,15,3975
1018,Genetic history of Europe,15,13722
1019,JÃ³zef Haller,15,1559
1020,Easter egg,14,30383
1021,Sandarmokh,14,719
1022,Krasnoarmiisk,14,74
1023,Kreminna,14,217
1024,Stephen III of Moldavia,13,7581
1025,Eastern Church,13,12554
1026,Makiivka,13,1647
1027,Vyacheslav Molotov,13,52445
1029,Ivan Skoropadsky,13,462
1030,Eastern Catholic Churches,12,23137
1031,Flag of Europe,12,22440
1032,StanisÅaw Å»Ã³Åkiewski,12,1182
1033,Vladimir Ivashko,12,7953
1034,Future enlargement of the European Union,12,16924
1035,Jason Kenney,11,12954
1036,Prut,11,1915
1037,Pripyat,11,41730
1038,Chyhyryn,11,849
1039,Party switching,10,1730
1040,Yavoriv,10,600
1041,Mykola Kulish,10,344
1042,Nikolai Ostrovsky,10,1333
1043,2006 FIFA World Cup,9,196096
1044,EuroBasket 2015,9,2930
1045,Cabbage roll,9,8725
1046,Edmonton,9,63007
1048,New Safe Confinement,9,20050
1049,Belzec extermination camp,9,1887
1050,Kiev Caves monastery,9,8
1051,Adrian Kashchenko,9,86
1052,Kiev Pechersk Lavra,9,7480
1053,Mykhailo Burmystenko,9,112
1054,MaramureÈ,8,2545
1055,"Dormition Church, Lviv",8,378
1056,Dniester River,8,5003
1057,Mykhailo Khanenko,8,156
1058,List of cities in Ukraine,7,13289
1059,Alyona Shkrum,7,103
1060,Tymofiy Khmelnytsky,7,177
1061,1999 Ukrainian presidential election,7,9
1063,Mayor of Kyiv,7,17
1065,Mariana Sadovska,7,355
1066,"Black House, Lviv",7,282
1067,Christmas carols,7,4831
1068,Ukrainian Marketing Association,7,36
1069,2015 UEFA Europa League Final,7,13727
1070,Andriy Kozhemyakin,7,11
1071,UNIAN,7,1257
1072,Council of Ministers of the Ukrainian SSR,7,85
1073,Battle of Berestechko,7,2309
1074,Boris Yeltsin,118,86029
1076,Russian cuisine,90,26576
1078,Demographics of Russia,87,44539
1079,Soviet coup attempt of 1991,72,32962
1080,2018 FIFA World Cup,71,2116141
1081,Soviet Central Asia,63,2941
1082,Slavic mythology,62,31855
1083,Anna Politkovskaya,52,11343
1084,"Minsk, Belarus",49,41328
1085,Lesser Poland,42,6617
1086,Rus' people,40,14844
1087,Channel One Russia,38,16117
1088,Grand Duchy of Lithuania,35,18365
1089,Battle of Warsaw (1920),30,9401
1090,Invasion of Poland,30,74257
1091,Battle of Grunwald,29,22747
1092,Georgy Zhukov,28,67867
1093,Krasnodar Krai,28,12317
1094,List of individuals sanctioned during the 2014 pro-Russian conflict in Ukraine,27,2695
1095,Samizdat,27,11263
1096,Early modern era,25,1095
1097,Early modern period,25,23109
1098,Sigismund II Augustus,24,6605
1099,Belgorod,24,4099
1100,"Brest, Belarus",24,10380
1101,Crimean Karaites,23,10078
1102,Yiddish language,21,62718
1103,Xenophobia,21,77711
1104,Self-determination,20,29562
1105,Felix Lembersky,20,235
1106,Great Purge,19,68819
1107,Zbigniew Brzezinski,18,30405
1108,Szczerbiec,18,2767
1109,Dimitry of Rostov,18,811
1110,Sergei Kirov,18,1709
1111,Yedisan,18,2016
1112,Freedom House,17,12974
1113,Khazar,16,48778
1114,Kliment Voroshilov,16,12053
1115,Krak?w,15,64912
1116,KrakÃ³w,15,64912
1117,Pipeline transport,15,19723
1118,Economic sanctions,15,17410
1119,Rhythmic gymnastics,14,12860
1120,Moldovans in Ukraine,14,274
1121,Union of Sovereign States,14,5260
1122,Partition Treaty on the Status and Conditions of the Black Sea Fleet,14,797
1123,Vasily Grossman,13,4705
1124,Aleksandra Ekster,13,1387
1125,Romani people,13,172549
1126,Chersonesus,12,2886
1127,Korovai,12,1051
1128,Romania during World War II,12,1622
1129,Brotherhood of Saints Cyril and Methodius,12,373
1130,Automotive industry in the Soviet Union,12,3510
1131,Moldovan language,12,7570
1132,Yakym Somko,12,147
1133,Yenakiieve,12,989
1135,Novhorod-Siverskyi,11,547
1136,Ombudsman,11,44228
1137,Pope John Paul II,11,141725
1138,Vladimir Konstantinov (politician),11,760
1139,Romanians,10,16628
1140,Ivan Briukhovetsky,10,201
1141,Oblast,10,10806
1142,Yasynuvata,10,701
1143,Krasnoarmiisk Raion,10,50
1144,Sotnia,10,695
1145,Pereiaslav Articles,10,11
1146,Great Moravia,9,9343
1148,Olena Apanovich,9,117
1149,Mykhailo Horyn,9,172
1150,Focus (Ukrainian magazine),9,227
1151,Polish-Cossack-Tatar War (1666â1671),9,7
1152,East European Craton,8,475
1154,Ukrainian Catholic Archeparchy of Lviv,8,232
1157,Rubizhne,8,1258
1158,Ihor Belanov,7,431
1159,Daniel of Galicia,7,1974
1160,Chorna rada of 1663,7,133
1161,Klaus Iohannis,7,12316
1162,Louis Fischer,7,1692
1163,Duma (epic),7,467
1164,Lendians,7,749
1165,Pripyat River,7,2014
1166,Petrovske,7,99
1167,Lyubech,7,389
1168,NKVD prisoner massacres,6,4334
1170,Artem Fedetskyi,6,424
1171,Guillaume Le Vasseur de Beauplan,6,449
1172,"Potocki Palace, Lviv",6,1254
1173,LwÃ³w dialect,6,169
1174,Ukrainian Sea Guard,6,729
1175,For Peace and Stability,6,44
1176,Roztocze,6,464
1177,City of regional significance (Ukraine),6,2280
1178,Beskids,6,1564
1179,Rivne Nuclear Power Plant,6,530
1180,Research & Branding Group,6,209
1182,Razumkov Center,6,671
1183,World War I,153,712874
1184,Great War,153,1380
1185,RussiaâSerbia relations,149,4343
1186,Tsardom of Moscow,134,25986
1187,Nicholas I of Russia,133,37825
1188,Visa policy of Russia,123,18501
1189,Great Northern War,108,29540
1190,Russian literature,108,12192
1191,2011â2013 Russian protests,107,3966
1192,Russian financial crisis (2014â2016),106,1584
1193,BelarusâRussia relations,77,2071
1194,Anarchism in Russia,64,2098
1195,Intermediate-Range Nuclear Forces Treaty,61,19321
1196,United Aircraft Corporation,58,12254
1197,Belarusian language,56,20003
1198,Communist Party of the Russian Federation,54,20746
1200,Kyrgyzstan,53,116273
1201,FC Zenit Saint Petersburg,50,41344
1202,Russian passport,49,8653
1203,Russian Far East,48,18556
1204,Russian oligarch,47,72212
1205,Europe,45,371976
1206,RIA Novosti,42,5535
1208,Boris Johnson,37,183489
1209,Nazism,34,144098
1210,Molokan,32,2835
1211,Yury Luzhkov,28,2463
1212,Samarkand,28,33380
1213,PBC CSKA Moscow,26,17591
1214,Multi-ethnic state,26,6922
1215,Parliamentary Assembly of the Council of Europe,26,4779
1216,Anne Applebaum,24,7479
1217,Moldovans,23,4960
1218,First Chief Directorate,23,4229
1219,Southern Military District,23,2067
1220,Antin Holovaty,21,140
1221,SWIFT,21,3451
1222,League of Militant Atheists,21,4090
1223,Dacian language,20,4174
1224,Kvass,20,28466
1225,Organized Crime and Corruption Reporting Project,19,1322
1226,Classical anarchism,19,37
1227,Borders of Russia,19,7069
1228,Byzantine Rite,18,6818
1229,Schengen area,18,128604
1230,Nicholas Miklouho-Maclay,17,1233
1231,Cuman,17,20188
1232,Sviatoslav I,16,6637
1233,Robert Conquest,16,4346
1234,Population decline,16,16111
1235,John Hughes (businessman),16,738
1236,Soft sign,15,3352
1237,Aleksey Razumovsky,15,145
1238,Ivan Samoylovych,15,408
1239,Katowice,14,16012
1240,Brooklyn,14,100491
1241,Sholem Aleichem,14,6388
1242,Meskhetian Turks,13,3577
1243,Polish Orthodox Church,13,2779
1244,Volnovakha,13,682
1245,Refugee,13,33500
1246,Polkovnik,12,1868
1247,Eastern Europe,12,92910
1248,Axis powers,12,129849
1249,Economy of Europe,11,12458
1250,Czech Republic,11,245896
1251,Klezmer,11,13183
1252,Petr Fiala,11,614
1254,Social anarchism,11,7323
1255,Dialect,10,26408
1256,Uyezd,10,2029
1257,Autocephaly,10,5657
1258,Genocide Convention,10,11003
1259,Urban-type settlement,9,2487
1260,Havryil Kolenda,9,89
1262,Yesaul,8,598
1263,Rada,8,739
1264,Oleksandr Lukyanchenko,8,313
1265,Venus,8,177402
1266,Litvin,8,728
1267,Fall of communism in Poland,8,226
1268,Dmitry Manuilsky,8,643
1269,Svyatogorsk,8,24
1270,Inkerman,8,930
1271,Apollo Korzeniowski,8,616
1272,Anarchy,7,40802
1273,Bratslav,7,691
1274,Lviv Centre of Institute for Space Research,7,116
1275,Soledar,7,600
1276,Starlink,7,1630
1277,Dakh Daughters,7,1065
1278,Krasnyi Luch,7,896
1279,CyberBerkut,7,638
1280,Stanislav Khristenko,7,122
1281,Dunaivtsi,7,268
1282,VisegrÃ¡d Group,7,20142
1283,Synchronous grid of Continental Europe,7,1874
1285,Major archbishop,6,1386
1286,European Scythian campaign of Darius I,6,1635
1287,Sharhorod,6,317
1288,Suceava,6,4703
1289,Nizhyn Pedagogical University,6,150
1290,Oium,6,1563
1291,LwÃ³w Voivodeship,6,807
1292,Second Army (Bulgaria),6,273
1294,Kurin,6,304
1295,Mykhayl Semenko,6,136
1297,7th Ukrainian Verkhovna Rada,5,427
1298,Alberta,5,75504
1299,Marian Jaworski,5,488
1300,Hertsa region,5,135
1301,Oleh Bilorus,5,77
1302,Mykola Kolessa,5,379
1303,Lviv Polytechnic,5,1156
1304,Landscape Park (Poland),5,163
1305,Ivchenko-Progress,5,2243
1306,Skarbek Theatre,5,71
1307,District of Galicia,5,896
1308,Golden Rose Synagogue (Lviv),5,96
1309,Ministry of Justice of Ukraine,5,498
1310,South-East Ukrainian Autonomous Republic,5,585
1311,Market Square (Lviv),5,1088
1312,Occupied Europe,5,1077
1313,San Francisco Conference,5,193
1314,Kyiv International Institute of Sociology,5,173
1315,Derzhspozhivstandard,5,41
1316,Sergey Bubka,5,5343
1317,MaramureÈ County,5,1580
1319,Leonid Korniyets,5,145
1320,Horodyshche,5,172
1321,List of World Heritage Sites in Ukraine,5,926
1322,Kosiv,5,599
1323,Catherine the Great,198,148503
1324,Russians,163,29940
1325,Great Russians,163,119
1326,Dmitry Medvedev,143,75079
1327,Leningrad,132,148635
1328,Russian Orthodox Church Outside Russia,107,4029
1329,Partitions of Poland,103,22601
1330,Moscow theater hostage crisis,101,22913
1331,Peter I of Russia,92,87494
1332,Adyghe people,68,56869
1333,Bar Confederation,67,2595
1334,Treaty on Conventional Armed Forces in Europe,60,3362
1335,October Revolution,55,60918
1336,Terrorism in Russia,55,6465
1337,Turkmenistan,48,94550
1338,Treaty of the Pruth,46,495
1339,World War II casualties of the Soviet Union,43,35720
1340,Russian aircraft carrier Admiral Kuznetsov,39,20566
1341,Igor Sechin,39,5076
1342,Keyboard layout,37,61365
1343,Roskomnadzor,37,664
1344,Nationalism,35,92238
1345,Eduard Limonov,35,5715
1346,Igor Sikorsky,34,23751
1347,Ottoman Empire,34,332817
1348,Konstantin Rokossovski,30,153
1349,Helena Blavatsky,30,33397
1350,Nikolai Patrushev,27,2572
1351,Polish nobles,26,46
1352,Polish nobility,26,8825
1353,Blockade of Germany (1939â1945),26,2454
1354,Guard of honour,26,13336
1355,Church reform of Peter I,25,1044
1356,Eurasian Steppe,25,19305
1357,Azov Cossack Host,25,268
1358,Central Committee of the Communist Party of the Soviet Union,25,6860
1359,Euroscepticism,23,22350
1360,Sergei Prokofiev,23,32216
1361,Moldavia,23,26118
1362,Kingdom of Poland (1917â1918),20,2564
1363,Valentina Tereshkova,20,125590
1364,Warsaw Pact invasion of Czechoslovakia,19,18899
1365,Republics of the Soviet Union,18,27912
1366,People's Commissariat,18,123
1367,Union republic,18,154
1368,Collieries,17,20592
1369,Crimean-Nogai raids into East Slavic lands,17,1286
1370,Grigory Zinoviev,17,10350
1371,Kursk Oblast,17,2694
1372,Romania,17,241884
1373,False flag,17,36210
1374,Alfred Rosenberg,17,20630
1375,Kerch,16,6003
1376,Bakhchysarai,16,2197
1377,WÅadysÅaw Sikorski,16,6555
1378,Steve Rosenberg (journalist),15,828
1379,Royal Dutch Shell,15,65694
1380,Asfarviridae,15,760
1381,Dziga Vertov,15,5517
1382,Mail-order bride,15,18028
1383,Eternal Peace Treaty,15,642
1384,Anonymous (group),14,83665
1385,Collectivisation,14,1633
1386,NKVD,14,43252
1387,Ashkenazi Jewish,14,6506
1388,Kezlev,14,2632
1389,Ashkenazi Jew,14,2531
1390,Collective farm,14,11574
1391,Central Europe,13,40847
1392,Mass starvation,13,29097
1393,Michael of Chernigov,13,1628
1394,Revolutions of 1848 in the Austrian Empire,13,3230
1395,Early European modern humans,12,11
1396,Vladimir Borovikovsky,12,940
1397,Interfax,12,2708
1398,European Union,12,368451
1399,Agricultural land,12,6929
1400,Politburo of the Central Committee of the Communist Party of the Soviet Union,11,11871
1401,Sarmatian,11,22696
1402,Trofim Lysenko,11,7968
1403,European mink,11,4961
1404,Iranic,11,2644
1405,Polish Americans,10,9313
1406,Pancake,10,35001
1407,Battle of Moscow,10,36570
1408,Przewalski's Horse,10,1685
1409,Untermenschen,9,1662
1410,Neanderthal,9,129678
1411,Registered Cossacks,9,875
1412,Anti-Slavic sentiment,9,4632
1413,Untermensch,9,15841
1414,Mius River,9,460
1415,Hemp,9,96717
1416,Feodosiya,9,7977
1417,Soviet space program,9,20640
1418,Narendra Modi,9,410638
1419,Raion,8,3863
1420,Post-Soviet conflicts,8,3260
1421,Leonid Steele,8,107
1423,Medium of instruction,8,4141
1424,Racism,8,112958
1425,Dacians,8,11493
1426,Supreme Council of Crimea,8,967
1427,Romani people in Romania,8,7388
1428,White stork,7,13612
1429,Christmas Eve,7,10263
1430,Vladimir Salkov,7,151
1431,Dmytro Vyshnevetsky,7,475
1432,Khortytsia,7,1562
1435,Theodosius Dobzhansky,7,3738
1436,Valdas Adamkus,7,2874
1437,1989 Soviet Census,7,53
1438,Bobrynets,7,158
1439,NATO Response Force,7,3094
1440,Burson-Marsteller,7,5037
1441,International Workers' Day,7,294595
1442,Great Recession,6,74977
1443,Kompot,6,8138
1444,Church of the Tithes,6,1246
1445,Diplomatic note,6,155
1446,Metropolitan of Kiev and all Rus',6,241
1448,Synagogue,6,25938
1449,Hoverla,6,2132
1450,Diet of Galicia,6,103
1451,Ochipok,6,807
1452,Halych-Volhynia,6,8361
1453,Oleksandr Sin,5,452
1454,Podlaskie Voivodeship,5,3121
1455,Union of Brest,5,1550
1456,Yevhen Kushnaryov,5,109
1458,Vitaliy Starukhin,5,334
1459,Kirill Karabits,5,812
1460,Karta Polaka,5,927
1461,Oleh Krysa,5,530
1462,Samiilo Velychko,5,212
1464,Den (newspaper),5,240
1465,Dobropillia Raion,5,167
1466,Mykhailo Bolotskykh,5,60
1467,Shchors (film),5,297
1468,Antin Sielava,5,82
1470,Zbruch River,5,488
1471,Stanislav Hurenko,5,1128
1472,SK Odessa,5,73
1473,Trypillia,5,554
1474,Dmytro Dedko,5,181
1475,Ihor Lutsenko (politician),4,121
1476,Karl Marx Confectionery Factory,4,114
1477,Paran? (state),4,8931
1480,List of newspapers in Ukraine,4,1114
1481,Dakha Brakha,4,134
1482,Paul Blobel,4,6491
1483,Ãdouard Herriot,4,1407
1484,Mazeppa (symphonic poem),4,565
1485,Slovak Republic (1939â1945),4,9240
1486,Carpathian basin,4,186
1487,Briukhovychi,4,115
1488,Rudne,4,136
1489,Vynnyky,4,323
1490,Black Madonna of CzÄstochowa,4,12101
1491,"Latin Cathedral, Lviv",4,646
1492,WÅodzimierz Chomicki,4,66
1493,Job Boretsky,4,301
1494,"Adam Mickiewicz Monument, Lviv",4,38
1495,Batiar,4,265
1496,Sultanate of Darfur,4,3177
